id,seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,gs,mp,fg_per_100_poss,fga_per_100_poss,fg_percent,x3p_per_100_poss,x3pa_per_100_poss,x3p_percent,x2p_per_100_poss,x2pa_per_100_poss,x2p_percent,ft_per_100_poss,fta_per_100_poss,ft_percent,orb_per_100_poss,drb_per_100_poss,trb_per_100_poss,ast_per_100_poss,stl_per_100_poss,blk_per_100_poss,tov_per_100_poss,pf_per_100_poss,pts_per_100_poss,o_rtg,d_rtg
12963,20053,2006,3595,Dijon Thompson,NA,SG,22,1,NBA,PHO,10,0,43,12.8,29.1,0.44,4.7,12.8,0.364,8.2,16.3,0.5,2.3,2.3,1,4.7,8.2,12.8,1.2,3.5,1.2,2.3,7,32.6,105,100
12964,20054,2006,2648,Dikembe Mutombo,NA,C,39,15,NBA,HOU,64,23,955,2.9,5.4,0.526,0,0,NA,2.9,5.4,0.526,3.9,5.2,0.758,5.7,11.8,17.5,0.2,1,3.3,2,7.3,9.6,120,99
12965,20055,2006,3116,Dirk Nowitzki,NA,PF,27,8,NBA,DAL,81,81,3089,13.3,27.7,0.48,1.9,4.8,0.406,11.3,22.9,0.496,9.5,10.6,0.901,2,10.9,12.9,4,1,1.5,2.8,2.9,38.1,123,103
12966,20056,2006,3596,Donell Taylor,NA,SG,23,1,NBA,WAS,51,1,465,5.9,15.2,0.39,0.4,1.9,0.235,5.5,13.3,0.412,3.4,4.8,0.698,1.8,4.1,5.9,5,3.4,0.4,3.8,5.3,15.7,91,106
12967,20057,2006,3518,Donta Smith,NA,SG,22,2,NBA,ATL,23,0,127,6.3,11.3,0.556,0.8,1.7,0.5,5.4,9.6,0.565,2.5,5,0.5,1.3,4.6,5.9,3.8,3.3,0,1.7,8.4,15.9,118,110
12968,20058,2006,2853,Donyell Marshall,NA,PF,32,12,NBA,CLE,81,0,2077,6.8,17.3,0.395,3.3,10.2,0.324,3.5,7.1,0.496,2.4,3.2,0.748,2.7,10,12.7,1.5,1.5,1.1,2.3,4.1,19.3,104,104
12969,20059,2006,3519,Dorell Wright,NA,SF,20,2,NBA,MIA,20,2,132,7.9,17.1,0.465,1.2,2.4,0.5,6.8,14.7,0.459,6,6.8,0.882,0.8,11.9,12.7,3.2,1.2,0.4,5.6,4.8,23,97,103
12970,20060,2006,2712,Doug Christie,NA,SG,35,14,NBA,DAL,7,7,185,2.7,7.7,0.346,0,0.3,0,2.7,7.4,0.36,2.4,3.5,0.667,0.6,3.3,3.8,4.1,2.7,0.3,1.8,3,7.7,93,106
12971,20061,2006,3380,Drew Gooden,NA,PF,24,4,NBA,CLE,79,79,2174,8.2,16,0.512,0,0.1,0.333,8.2,16,0.513,4.3,6.3,0.682,5.8,10.5,16.3,1.4,1.3,1.2,2.6,4.7,20.8,112,104
12972,20062,2006,3597,Dwayne Jones,NA,PF,22,1,NBA,BOS,14,0,87,2.4,6,0.4,0,0,NA,2.4,6,0.4,3.6,7.8,0.462,6,12.6,18.6,1.2,0.6,1.8,1.8,8.4,8.4,103,104
12973,20063,2006,3520,Dwight Howard,NA,PF,20,2,NBA,ORL,82,81,3021,8.4,15.9,0.531,0,0,0,8.4,15.8,0.532,6.4,10.8,0.595,5.2,13.2,18.4,2.2,1.2,2.1,3.9,5,23.2,108,103
12974,20064,2006,3445,Dwyane Wade,NA,SG,24,3,NBA,MIA,75,75,2892,12.7,25.6,0.495,0.2,1.4,0.171,12.4,24.2,0.513,11.4,14.6,0.783,1.9,5.9,7.8,9.1,2.6,1.1,4.9,3.9,37,115,103
12975,20065,2006,3598,Earl Barron,NA,C,24,1,NBA,MIA,8,0,45,5.8,18.6,0.313,0,0,NA,5.8,18.6,0.313,3.5,4.7,0.75,2.3,9.3,11.6,0,0,0,5.8,11.6,15.1,65,107
12976,20066,2006,3117,Earl Boykins,NA,PG,29,8,NBA,DEN,60,0,1542,9,21.9,0.41,2.1,5.9,0.346,6.9,16,0.434,5,5.8,0.874,0.7,2,2.7,7.6,1.6,0.1,2.8,2.4,25.1,107,110
12977,20067,2006,3311,Earl Watson,NA,PG,26,5,NBA,TOT,70,10,1578,7.2,16.6,0.43,3.6,8.9,0.404,3.6,7.7,0.46,2.5,3.6,0.676,0.8,4.4,5.2,9.4,2.2,0.3,4.4,5.2,20.4,106,110
12978,20068,2006,3311,Earl Watson,NA,PG,26,5,NBA,DEN,46,10,975,6.3,14.8,0.429,3.6,9,0.395,2.8,5.8,0.482,1.9,3.1,0.627,0.9,3.6,4.5,8.4,1.9,0.4,3.9,5,18.2,105,108
12979,20069,2006,3311,Earl Watson,NA,PG,26,5,NBA,SEA,24,0,603,8.5,19.7,0.432,3.6,8.7,0.42,4.9,11,0.441,3.3,4.5,0.731,0.6,5.6,6.3,11.2,2.7,0.3,5.3,5.6,24,108,113
12980,20070,2006,3599,Eddie Basden,NA,SF,22,1,NBA,CHI,19,0,141,5.5,13.6,0.405,0.4,2.6,0.143,5.1,11,0.467,2.9,3.7,0.8,2.6,7.7,10.3,2.9,3.3,0.7,3.3,6.2,14.3,92,99
12981,20071,2006,3246,Eddie Gill,NA,PG,27,5,NBA,IND,41,0,122,4.4,19.7,0.222,3.1,10.1,0.304,1.3,9.7,0.136,7.9,10.1,0.783,0,6.6,6.6,5.3,4.8,0.4,3.9,5.7,19.7,85,97
12982,20072,2006,3312,Eddie Griffin,NA,C,23,4,NBA,MIN,70,27,1359,5.2,14.7,0.351,0.6,3.3,0.195,4.5,11.5,0.396,1.8,2.9,0.595,4.3,11.2,15.5,1.6,0.5,5.9,1.7,5,12.7,90,99
12983,20073,2006,3247,Eddie House,NA,PG,27,6,NBA,PHO,81,0,1421,11.3,26.8,0.422,4.3,11.1,0.389,6.9,15.6,0.445,1.2,1.4,0.805,0.5,4.1,4.7,5.2,1.5,0.4,2.7,3.4,28.1,100,108
12984,20074,2006,2855,Eddie Jones,NA,SG,34,12,NBA,MEM,75,75,2437,6.7,16.5,0.404,3,8.5,0.356,3.6,7.9,0.457,3.8,4.9,0.781,0.8,5.6,6.4,4,3,0.6,2.1,4.6,20.2,109,100
12985,20075,2006,3313,Eddy Curry,NA,C,23,5,NBA,NYK,72,69,1865,9.5,16.9,0.563,0,0,NA,9.5,16.9,0.563,8.7,13.8,0.632,4.1,8.1,12.2,0.5,0.8,1.6,5.1,6.8,27.8,106,110
12986,20076,2006,3248,Eduardo Nájera,NA,PF,29,6,NBA,DEN,64,3,1449,4.5,10.6,0.422,0.1,0.4,0.333,4.3,10.2,0.426,3.1,4,0.781,4.5,6.9,11.5,1.8,1.9,1.2,1.9,5.8,12.2,106,105
12987,20077,2006,3186,Elton Brand,NA,PF,26,7,NBA,LAC,79,79,3099,12.8,24.2,0.527,0,0.1,0.333,12.7,24.2,0.527,7.4,9.6,0.775,4,9.4,13.3,3.5,1.4,3.4,2.9,3.8,33,116,100
12988,20078,2006,3521,Emeka Okafor,NA,PF,23,2,NBA,CHA,26,25,874,7.7,18.6,0.415,0,0,NA,7.7,18.6,0.415,4.8,7.3,0.656,5.5,9.8,15.3,1.8,1.3,2.9,3.1,5.2,20.2,96,104
12989,20079,2006,2860,Eric Piatkowski,NA,SG,35,12,NBA,CHI,29,1,228,5.4,13.8,0.393,2,7.5,0.273,3.4,6.3,0.536,0.5,1.1,0.4,0.9,4.3,5.2,2.9,1.4,0.2,2.5,4.5,13.4,90,106
12990,20080,2006,2919,Eric Snow,NA,PG,32,11,NBA,CLE,82,82,2351,3.7,9.1,0.409,0,0.2,0.1,3.7,8.8,0.416,1.5,2.1,0.688,0.9,3.6,4.5,7.9,1.7,0.4,2.6,5,8.9,98,108
12991,20081,2006,2920,Eric Williams,NA,SF,33,11,NBA,TOR,28,11,352,4.3,11.2,0.387,0.7,2.7,0.278,3.6,8.5,0.421,4.2,5.7,0.737,1.5,6,7.5,2.2,1,0.3,2.2,8.2,13.6,99,114
12992,20082,2006,2984,Erick Dampier,NA,C,30,10,NBA,DAL,82,36,1934,4.8,9.8,0.493,0,0,NA,4.8,9.8,0.493,3.6,6.1,0.591,7.7,10.4,18.1,1.4,0.8,3,3.3,7.4,13.3,108,103
12993,20083,2006,2791,Ervin Johnson,NA,C,38,13,NBA,MIL,18,0,81,4.5,11,0.412,0,0,NA,4.5,11,0.412,0.6,1.3,0.5,3.2,12.3,15.6,1.3,0.6,1.3,3.2,14.9,9.7,80,105
12994,20084,2006,3600,Esteban Batista,NA,PF,22,1,NBA,ATL,57,3,495,3.6,8.6,0.425,0,0.1,0,3.6,8.5,0.43,3.5,5.7,0.623,6.5,8.9,15.4,0.8,1.6,1.2,4.1,11.9,10.8,92,109
12995,20085,2006,3315,Etan Thomas,NA,C,27,5,NBA,WAS,71,9,1121,6.1,11.4,0.533,0,0,NA,6.1,11.4,0.533,3.5,5.8,0.6,4.6,8.4,12.9,0.6,0.9,3.2,2.4,6.9,15.6,110,105
12996,20086,2006,3601,Fabricio Oberto,NA,C,30,1,NBA,SAS,59,0,490,4.9,10.3,0.473,0,0.2,0,4.9,10.1,0.484,1.7,3,0.556,6.3,7.3,13.6,3,1,1.2,3.1,10.1,11.4,102,100
12997,20087,2006,3446,Francisco Elson,NA,C,29,3,NBA,DEN,72,54,1579,4.9,9.2,0.532,0,0.2,0.2,4.9,9,0.538,1.6,2.4,0.662,3.2,7.8,11,1.5,1.7,1.5,2.1,6.8,11.4,105,104
12998,20088,2006,3602,Francisco García,NA,SF,24,1,NBA,SAC,67,11,1301,5.2,13,0.4,1.6,5.5,0.285,3.7,7.5,0.484,3.1,4.1,0.772,1.6,5.9,7.4,3.8,1.6,1.9,3,5.4,15.1,98,104
12999,20089,2006,3383,Fred Jones,NA,SG,26,4,NBA,IND,68,2,1837,6.8,16.3,0.417,1.8,5.4,0.337,5,10.8,0.457,3.6,4.7,0.763,0.5,4.4,5,4.5,1.6,0.6,3.1,4.1,19,100,105
13000,20090,2006,2585,Gary Payton,NA,PG,37,16,NBA,MIA,81,25,2305,5.2,12.4,0.42,1.5,5.2,0.287,3.7,7.2,0.517,2.3,2.9,0.794,0.8,4.5,5.3,5.8,1.6,0.2,2.3,3.8,14.2,107,107
13001,20091,2006,3603,Gerald Fitch,NA,PG,23,1,NBA,MIA,18,1,239,6.6,19.5,0.337,1.5,5.7,0.269,5,13.8,0.365,3.7,5,0.739,1.5,5,6.6,7.2,1.5,1.1,3.3,6.1,18.4,93,105
13002,20092,2006,3604,Gerald Green,NA,SG,20,1,NBA,BOS,32,3,374,9.2,19.2,0.478,0.8,2.8,0.3,8.4,16.4,0.508,4,5.2,0.784,1.4,4.3,5.7,2.5,1.8,0.6,3.1,5.7,23.3,102,108
13003,20093,2006,3316,Gerald Wallace,NA,SF,23,5,NBA,CHA,55,52,1895,8.6,16,0.538,0.4,1.4,0.28,8.2,14.6,0.562,5.1,8.3,0.614,3.3,7.8,11.2,2.6,3.7,3.1,2.7,4.1,22.7,112,100
13004,20094,2006,3317,Gilbert Arenas,NA,PG,24,5,NBA,WAS,80,80,3384,11.5,25.6,0.447,3.1,8.3,0.369,8.4,17.3,0.485,10.1,12.3,0.82,0.9,3.4,4.3,7.4,2.5,0.4,4.6,4.4,36.1,115,108
13005,20095,2006,3384,Gordan Giriček,NA,SG,28,4,NBA,UTA,37,36,956,9.5,21.9,0.433,1,3.4,0.305,8.5,18.5,0.457,2.5,3.3,0.754,0.9,3.1,4,3.6,0.9,0.2,3.6,5,22.5,93,112
13006,20096,2006,2863,Grant Hill,NA,SF,33,11,NBA,ORL,21,17,613,10.6,21.5,0.49,0.2,0.7,0.25,10.4,20.8,0.498,6.9,9,0.765,1.3,5.8,7.1,4.3,2.1,0.5,3.1,4.4,28.2,110,107
13007,20097,2006,3188,Greg Buckner,NA,SG,29,7,NBA,DEN,73,27,1758,5.3,12.1,0.434,2.5,7.1,0.354,2.8,5.1,0.546,1.2,1.6,0.782,0.9,5.2,6.1,3.7,2.5,0.6,1.5,5.2,14.3,111,105
13008,20098,2006,2925,Greg Ostertag,NA,C,32,11,NBA,UTA,60,22,807,4.1,8.4,0.492,0,0,NA,4.1,8.4,0.492,1.6,3.2,0.5,5.6,9.7,15.2,3.9,0.4,4.5,3.1,8.7,9.9,101,104
13009,20099,2006,3524,Ha Seung-Jin,NA,C,20,2,NBA,POR,27,4,212,4.7,8,0.581,0,0,NA,4.7,8,0.581,2.1,4.4,0.471,3.6,9,12.7,0.3,0.8,2.1,3.6,10.6,11.4,92,110
13010,20100,2006,3605,Hakim Warrick,NA,PF,23,1,NBA,MEM,68,2,724,7.8,17.5,0.443,0,0,NA,7.8,17.5,0.443,5.8,8.8,0.661,3.3,7.8,11.1,2.3,1.1,1.6,4.3,8.7,21.4,94,102
13011,20101,2006,3252,Hedo Türkoğlu,NA,SF,26,6,NBA,ORL,78,59,2615,8.3,18.2,0.454,2.4,5.9,0.403,5.9,12.3,0.478,5.3,6.2,0.861,1.5,5.5,6.9,4.5,1.5,0.4,2.7,4.9,24.2,116,109
13012,20102,2006,2865,Howard Eisley,NA,PG,33,12,NBA,TOT,32,0,394,4.4,13.4,0.33,1.7,5.5,0.31,2.7,8,0.344,2.6,3.1,0.833,0.4,3.9,4.3,9,1.4,0.3,2.7,4.4,13.2,98,108
13013,20103,2006,2865,Howard Eisley,NA,PG,33,12,NBA,LAC,13,0,112,1.9,7.9,0.235,0.5,1.9,0.25,1.4,6.1,0.231,0,0,NA,0.5,6.1,6.5,11.7,1.4,0,1.4,5.1,4.2,94,106
13014,20104,2006,2865,Howard Eisley,NA,PG,33,12,NBA,DEN,19,0,282,5.4,15.6,0.349,2.2,6.9,0.316,3.3,8.7,0.375,3.6,4.3,0.833,0.4,3.1,3.4,8,1.4,0.4,3.3,4.2,16.7,98,109
13015,20105,2006,3606,Ike Diogu,NA,PF,22,1,NBA,GSW,69,14,1031,8.7,16.7,0.524,0,0,NA,8.7,16.7,0.524,6.8,8.4,0.81,4.7,6.7,11.4,1.4,0.7,1.5,3.9,8.2,24.3,111,107
13016,20106,2006,3448,Ime Udoka,NA,SF,28,2,NBA,NYK,8,0,114,4.2,11.1,0.375,0.5,1.4,0.333,3.7,9.7,0.381,1.4,2.8,0.5,1.4,6.5,7.9,2.8,0.5,0,0.9,3.7,10.2,97,114
13017,20107,2006,3253,Ira Newble,NA,SG,31,6,NBA,CLE,36,3,353,2.6,8.6,0.298,0.5,2,0.231,2.1,6.7,0.318,1.7,2.4,0.688,3.2,5.3,8.5,1.4,0.8,1.5,1.8,7.1,7.3,86,107
13018,20108,2006,3527,J.R. Smith,NA,SG,20,2,NBA,NOK,55,25,989,7.9,20,0.393,2.8,7.6,0.371,5,12.3,0.407,4.5,5.5,0.822,1,5,6,3.2,2,0.2,2.9,4.9,23.1,101,108
13019,20109,2006,3528,Jackie Butler,NA,C,20,2,NBA,NYK,55,0,740,8.4,15.4,0.544,0,0,NA,8.4,15.4,0.544,4.1,5.5,0.753,4.8,8.3,13.1,1.8,1.2,2.2,4.4,9.1,20.9,105,109
13020,20110,2006,3529,Jackson Vroman,NA,PF,24,2,NBA,NOK,41,2,406,3.5,8.8,0.394,0,0,NA,3.5,8.8,0.394,2.8,5.8,0.477,4.4,7,11.4,1.5,1.6,1.5,2.8,10.4,9.7,88,106
13021,20111,2006,3063,Jacque Vaughn,NA,SG,30,9,NBA,NJN,80,6,1234,4.6,10.6,0.437,0,0.3,0.167,4.6,10.3,0.444,2.6,3.5,0.728,0.7,3.2,3.9,5.3,1.8,0,2.3,6.1,11.9,98,105
13022,20112,2006,3255,Jake Tsakalidis,NA,C,26,6,NBA,MEM,51,19,732,7.6,12.5,0.606,0,0,NA,7.6,12.5,0.606,4.3,6.6,0.655,5.9,10.2,16.1,1,1.1,2.4,3,8.1,19.5,118,99
13023,20113,2006,3256,Jake Voskuhl,NA,C,28,6,NBA,CHA,51,2,818,7.2,16.4,0.437,0.1,0.2,0.333,7.1,16.2,0.438,2.6,3.8,0.683,3.9,7.6,11.5,2.4,1.6,1.4,2.1,9.9,17,100,106
13024,20114,2006,2867,Jalen Rose,NA,SF-SG,33,12,NBA,TOT,72,45,1983,7.7,18.2,0.423,1.6,4.6,0.343,6.1,13.7,0.45,6.6,8.5,0.78,0.7,4.9,5.6,4.8,0.8,0.3,3.1,4.2,23.6,107,115
13025,20115,2006,2867,Jalen Rose,NA,SF,33,12,NBA,TOR,46,22,1236,7.7,19,0.404,1.3,4.9,0.27,6.4,14.1,0.45,7.1,9.3,0.765,0.6,4.9,5.5,4.8,0.9,0.4,2.8,4.3,23.8,105,115
13026,20116,2006,2867,Jalen Rose,NA,SG,33,12,NBA,NYK,26,23,747,7.8,16.9,0.46,2,4,0.491,5.8,12.9,0.451,5.8,7.1,0.812,0.9,4.9,5.8,4.8,0.7,0.2,3.5,3.9,23.4,112,114
13027,20117,2006,3257,Jamaal Magloire,NA,C,27,6,NBA,MIL,82,82,2465,6.1,13.1,0.467,0,0,NA,6.1,13.1,0.467,3.8,7.1,0.535,4.7,11.9,16.6,1.2,0.6,1.7,3.5,5.9,16.1,95,105
13028,20118,2006,3319,Jamaal Tinsley,NA,PG,27,5,NBA,IND,42,27,1122,7.5,18.4,0.409,0.8,3.3,0.229,6.8,15.1,0.449,2.8,4.3,0.637,1.7,4.7,6.3,10.1,2.3,0.3,5.2,4.6,18.6,93,103
13029,20119,2006,3258,Jamal Crawford,NA,SG,25,6,NBA,NYK,79,27,2555,7.6,18.2,0.416,2.1,6.1,0.345,5.5,12.1,0.452,6.1,7.4,0.826,0.7,4.4,5.1,6.2,1.8,0.3,3.6,3.1,23.3,109,112
13030,20120,2006,3388,Jamal Sampson,NA,PF,22,4,NBA,SAC,12,0,39,6.7,9.4,0.714,0,0,NA,6.7,9.4,0.714,0,2.7,0,6.7,17.4,24.1,6.7,0,5.4,0,6.7,13.4,153,97
13031,20121,2006,3530,Jameer Nelson,NA,PG,23,2,NBA,ORL,62,33,1784,10.6,21.9,0.483,2.1,5,0.424,8.4,16.9,0.5,4.3,5.5,0.779,1.2,4.3,5.5,9.2,2.1,0.3,4.5,5.3,27.6,110,108
13032,20122,2006,3449,James Jones,NA,SF,25,3,NBA,PHO,75,24,1772,6.9,16.4,0.418,3.1,8.1,0.386,3.8,8.4,0.449,2.9,3.4,0.851,1.2,5.9,7.2,1.6,1.1,1.4,1,4,19.8,112,107
13033,20123,2006,3192,James Posey,NA,SF,29,7,NBA,MIA,67,63,1914,4.4,10.8,0.403,3.2,7.9,0.403,1.2,2.9,0.4,1.3,1.7,0.787,0.9,7.8,8.7,2.4,1.5,0.5,1.6,5.4,13.2,112,105
13034,20124,2006,3607,James Singleton,NA,SF,24,1,NBA,LAC,59,10,753,5.4,10.5,0.51,0.7,1.4,0.5,4.7,9.1,0.511,2.7,3.5,0.78,4.4,9.3,13.7,2,1.3,1.5,1.9,6.6,14.1,117,102
13035,20125,2006,3531,James Thomas,NA,PF,25,2,NBA,TOT,22,0,150,3.5,6.6,0.526,0,0,NA,3.5,6.6,0.526,2.8,4.8,0.571,4.1,9.3,13.5,0.3,0,1,2.4,12.1,9.7,103,108
13036,20126,2006,3531,James Thomas,NA,PF,25,2,NBA,PHI,15,0,124,2.9,5.4,0.538,0,0,NA,2.9,5.4,0.538,3.3,5.8,0.571,3.3,9.6,12.9,0.4,0,1.3,2.9,13.4,9.2,97,109
13037,20127,2006,3531,James Thomas,NA,PF,25,2,NBA,CHI,7,0,26,6,11.9,0.5,0,0,NA,6,11.9,0.5,0,0,NA,7.9,7.9,15.9,0,0,0,0,6,11.9,126,107
13038,20128,2006,3389,Jannero Pargo,NA,PG,26,4,NBA,CHI,57,0,646,8.7,23.3,0.373,3.1,8.2,0.379,5.6,15.1,0.37,1.4,1.7,0.81,0.6,4.2,4.9,7.5,1.9,0.2,4.9,4.6,21.9,89,105
13039,20129,2006,3390,Jared Jeffries,NA,PF,24,4,NBA,WAS,77,77,1951,5,11.1,0.451,0.4,1.3,0.32,4.6,9.7,0.468,2.6,4.5,0.589,4.4,5.7,10.1,3.9,1.5,1.3,2.6,5.9,13,106,108
13040,20130,2006,3608,Jarrett Jack,NA,SG,22,1,NBA,POR,79,4,1599,6.5,14.7,0.442,0.7,2.6,0.263,5.8,12.1,0.48,4.4,5.5,0.8,0.6,4.9,5.5,7.5,1.4,0.1,3.5,4.7,18,104,114
13041,20131,2006,3321,Jarron Collins,NA,C,27,5,NBA,UTA,79,41,1730,4.1,8.8,0.461,0,0,NA,4.1,8.8,0.461,5,6.9,0.717,4.2,6.3,10.5,3.1,1.1,0.9,1.9,8,13.1,117,108
13042,20132,2006,3450,Jarvis Hayes,NA,SG,24,3,NBA,WAS,21,13,516,7.8,18.4,0.421,1.7,4.7,0.362,6,13.7,0.441,2.5,3,0.833,1.9,5.7,7.7,2.7,1.6,0.1,2.2,3.8,19.8,103,109
13043,20133,2006,3322,Jason Collins,NA,C,27,5,NBA,NJN,71,70,1895,2.9,7.4,0.397,0.1,0.3,0.25,2.8,7,0.404,1.2,2.4,0.512,2.6,7,9.6,2,1.3,1.1,1.7,7.1,7.2,90,102
13044,20134,2006,3261,Jason Hart,NA,PG,27,5,NBA,SAC,66,0,818,5.5,14.1,0.389,0.6,2,0.29,4.9,12.1,0.405,2.4,3.6,0.661,0.8,3.8,4.5,4.5,2,0.3,2.7,5.4,13.9,89,107
13045,20135,2006,3451,Jason Kapono,NA,SF,24,3,NBA,MIA,51,2,665,6.2,14,0.446,1.7,4.2,0.396,4.6,9.8,0.468,2.2,2.6,0.848,0.9,4.7,5.6,2.9,0.6,0.2,1.6,7,16.3,110,109
13046,20136,2006,2870,Jason Kidd,NA,PG,32,12,NBA,NJN,80,80,2975,6.6,16.3,0.404,2.5,7.1,0.352,4.1,9.2,0.445,3.5,4.4,0.795,1.5,8.9,10.4,12.1,2.7,0.5,3.4,2.8,19.1,110,99
13047,20137,2006,3609,Jason Maxiell,NA,PF,22,1,NBA,DET,26,0,159,8,18.8,0.426,0,0,NA,8,18.8,0.426,4.9,14.6,0.333,4.2,5.6,9.7,1,1.4,1.7,3.8,4.9,20.9,82,104
13048,20138,2006,3323,Jason Richardson,NA,SG,25,5,NBA,GSW,75,75,2877,11.5,25.7,0.446,3.3,8.5,0.384,8.2,17.2,0.477,4.9,7.3,0.673,1.9,6,7.8,4.1,1.7,0.7,3,3.7,31.1,107,107
13049,20139,2006,3194,Jason Terry,NA,PG,28,7,NBA,DAL,80,80,2798,10.1,21.5,0.47,3.3,8.1,0.411,6.7,13.4,0.505,3.3,4.1,0.8,0.6,2.5,3.1,6,2,0.5,2.6,3.8,26.8,118,108
13050,20140,2006,3123,Jason Williams,NA,PG,30,8,NBA,MIA,59,56,1874,7.5,16.9,0.442,3,8.1,0.372,4.5,8.9,0.506,2.4,2.7,0.867,0.2,3.7,3.9,8,1.5,0.1,2.8,2.8,20.4,113,108
13051,20141,2006,3195,Jeff Foster,NA,C,29,7,NBA,IND,63,37,1581,4.7,8.5,0.552,0,0.1,0,4.7,8.3,0.561,3.3,5.4,0.604,7.6,11.9,19.4,1.7,1.4,0.9,2.2,6.5,12.6,120,100
13052,20142,2006,2992,Jeff McInnis,NA,SG,31,9,NBA,NJN,28,1,486,6.9,15.7,0.441,0.3,1.8,0.188,6.6,14,0.472,2.2,3.2,0.69,1.2,4.3,5.5,5.7,1.2,0.2,3.2,4.1,16.4,93,105
13053,20143,2006,3196,Jermaine Jackson,NA,PG,29,5,NBA,MIL,30,2,202,2.9,6.8,0.423,0.3,1,0.25,2.6,5.7,0.455,3.1,3.6,0.857,2.1,4.9,7,6.5,1,0.3,3.4,4.9,9.1,104,110
13054,20144,2006,2993,Jermaine O'Neal,NA,PF,27,10,NBA,IND,51,47,1802,11.3,23.9,0.472,0.1,0.3,0.3,11.2,23.6,0.474,7.8,10.9,0.709,3,11.1,14.1,4,0.8,3.5,4.5,5.3,30.4,102,99
13055,20145,2006,3126,Jerome James,NA,C,30,6,NBA,NYK,45,9,406,7.3,15.8,0.463,0,0,NA,7.3,15.8,0.463,3.3,5.2,0.625,5.1,6.8,11.9,1.6,0.4,3,6.6,13.5,17.8,84,110
13056,20146,2006,2930,Jerry Stackhouse,NA,SG,31,11,NBA,DAL,55,11,1525,8.7,21.6,0.401,1.3,4.7,0.277,7.4,17,0.436,7,7.9,0.882,1.1,4.3,5.5,5.7,1.3,0.4,4.3,3.4,25.6,103,108
13057,20147,2006,2722,Jim Jackson,NA,SF,35,14,NBA,TOT,40,1,512,4.6,15.8,0.294,1.8,7.3,0.243,2.9,8.5,0.337,0.9,1.3,0.692,1.1,6.4,7.5,3.5,1.2,0.6,3.5,5,11.9,73,107
13058,20148,2006,2722,Jim Jackson,NA,SF,35,14,NBA,PHO,27,1,420,4.5,15.4,0.295,1.7,7.5,0.222,2.9,7.9,0.364,1.1,1.6,0.692,1.3,6.3,7.6,3.7,1.2,0.7,3.6,5.5,11.8,74,107
13059,20149,2006,2722,Jim Jackson,NA,SF,35,14,NBA,LAL,13,0,92,5.2,17.8,0.29,2.3,6.3,0.364,2.9,11.5,0.25,0,0,NA,0,6.9,6.9,2.3,1.1,0,2.9,2.9,12.6,71,108
13060,20150,2006,3392,Jiří Welsch,NA,SF,26,4,NBA,MIL,58,2,866,5.2,13.5,0.387,0.9,3,0.286,4.4,10.5,0.416,3.9,5.3,0.747,1.3,5.4,6.7,3.8,2.1,0.1,2.5,3.9,15.2,98,108
13061,20151,2006,3327,Joe Johnson,NA,SG,24,5,NBA,ATL,82,82,3340,10,22.2,0.453,2,5.7,0.356,8,16.4,0.487,4.1,5.2,0.791,1.6,3.8,5.3,8.5,1.6,0.5,4.2,3,26.3,109,114
13062,20152,2006,2932,Joe Smith,NA,PF,30,11,NBA,MIL,44,5,887,8.6,18.1,0.475,0,0.1,0,8.6,18,0.479,5.3,6.8,0.774,4.9,8.7,13.6,1.8,1.4,0.8,2.4,7.1,22.5,110,106
13063,20153,2006,3263,Joel Przybilla,NA,C,26,6,NBA,POR,56,52,1395,5.1,9.4,0.548,0,0,NA,5.1,9.4,0.548,3.2,6,0.532,5.7,9.6,15.4,1.7,0.8,5.1,3,5.9,13.5,106,107
13064,20154,2006,3610,Joey Graham,NA,SF,23,1,NBA,TOR,80,24,1581,6.6,13.8,0.478,1,2.9,0.333,5.6,10.9,0.517,3.6,4.4,0.812,1.9,6.2,8.1,2,1.2,0.4,3.1,7.6,17.8,104,113
13065,20155,2006,3611,Johan Petro,NA,C,20,1,NBA,SEA,68,41,1282,6.3,12.3,0.51,0,0,NA,6.3,12.3,0.51,1.9,3.1,0.627,4.5,7.6,12.1,0.6,1,2.1,2.5,8.7,14.4,105,113
13066,20156,2006,3533,John Edwards,NA,C,24,2,NBA,ATL,40,4,296,5.6,11.5,0.484,0,0,NA,5.6,11.5,0.484,1.4,2,0.727,3.2,5.4,8.6,0.9,0.5,2.7,2.2,13.6,12.6,101,112
13067,20157,2006,3612,John Lucas III,NA,PG,23,1,NBA,HOU,13,0,107,7.1,18.3,0.389,1,4.6,0.222,6.1,13.8,0.444,0,0,NA,1,1.5,2.5,6.1,2.5,0,3.6,3.1,15.3,84,106
13068,20158,2006,3393,John Salmons,NA,SG,26,4,NBA,PHI,82,24,2059,5.5,13.1,0.42,0.7,2.2,0.299,4.9,10.9,0.445,3.9,5,0.775,1.2,4.3,5.5,5.6,1.8,0.3,3.1,4.5,15.6,100,110
13069,20159,2006,3069,John Thomas,NA,C,30,5,NBA,TOT,16,0,127,2.5,6.3,0.4,0,0,NA,2.5,6.3,0.4,1.3,1.7,0.75,4.2,4.2,8.5,0.8,1.3,0.8,3.4,7.2,6.3,81,109
